Drug,Concentration (µM),mouse_1,pig_1,dog_1,dog_2,mouse_2,mouse_3,cynomolgus_1,cynomolgus_2,human_1,spiny_1,spiny_2,goat_1,ferret_1,ferret_2,blackhouse_1,serotine_1,serotine_2,hmouse_1,steppe_1,blackhouse_2,steppe_2,spiny_3,hmouse_2,rat_1,ferret_3,goat_2,serotine_3,cattle_1,pig_2,blackhouse_3,cattle_2,chick_2,human_2,cattle_3,chick_3,chick_1,sakhalin_1,sakhalin_2,guineapig_3,rat_2,rat_3,marmoset_1,guineapig_1,guineapig_2,marmoset_2,marmoset_3,pig_3,sakhalin_3,human_3,human_4,cynomolgus_3,hmouse_3,goat_3
Sorafenib,"0,016",95.59397309,136.7399883,180.6403514,153.7066341,67.95511056,100.15902,67.07825213,109.9132984,66.17836162,95.64105764,69.86520956,107.3397667,96.70071054,103.3002893,111.5764231,97.81789822,113.210509,90.20745134,77.85866949,187.4111668,84.20283204,102.0578626,134.2831077,77.81394422,60.97343928,79.81236289,89.20961146,136.1025404,71.04018511,128.27361,112.536965,146.1146119,80.73903532,109.4969554,77.3776892,92.48795083,77.58547888,64.47421378,171.9228367,80.85282877,120.4280257,59.64633062,148.9223291,23.58096049,165.31092,60.32091496,61.92262132,67.45758435,67.06373172,176.4097143,65.86099233,80.42568,66.0046105
Sorafenib,"0,08",79.43001486,98.42169294,118.7069102,60.44498478,58.37430031,145.23115,47.41742001,49.79378437,102.2880636,112.193462,81.81320648,79.0440471,70.31828782,82.56918901,63.58747361,97.69531979,101.3555627,125.9242845,139.0914202,156.4081802,114.9629093,93.70683735,98.22533071,51.94735535,121.2662989,58.7115456,141.4294439,100.9517604,56.55707803,71.65682895,86.4160689,112.5451776,111.1882282,95.76710137,86.24759728,91.12073862,163.2065601,88.95062699,118.0851788,75.69661609,81.49747709,26.40318725,79.49916369,16.83082934,71.11455103,98.58645612,51.32572389,59.46328824,110.1591311,131.8752624,44.05826704,108.413629,59.1773314
Sorafenib,"0,400",89.78704234,97.7640752,177.4622535,161.6048953,85.75454699,99.832804,95.83312582,107.3364979,56.43125774,122.2775989,57.13339847,139.8543719,86.87570061,108.0339404,128.2856314,97.83748245,74.82244863,108.1015323,94.37097845,121.73927,88.82925193,91.541722,105.1781984,102.9309492,77.41018479,81.08754478,81.53287474,82.58792868,103.7923838,114.2701902,106.8429241,124.8500573,81.34019841,118.2027997,76.31058895,71.49739986,114.7129967,144.0409846,100.633522,120.2803718,186.380747,67.77648238,90.15287457,105.3094514,202.1503356,55.35507287,109.5118702,35.27947024,138.3904283,156.1686834,97.15244466,95.4696395,82.77216295
Sorafenib,2,102.3545588,107.5638647,134.0510129,238.5756319,121.1471334,85.869267,50.96875589,30.88123834,150.4439859,113.8954937,114.0980868,116.043347,85.79366382,101.1280392,103.1247492,97.83323527,103.1840904,72.48896502,100.2745102,110.4473491,47.81087768,101.7064087,105.2206321,159.4648795,80.78246783,155.9488056,120.3697875,127.0429758,250.441378,166.0576337,95.29467124,113.3698819,136.1912557,82.0183649,103.9058342,42.68602354,115.3286896,164.2218989,108.9985111,92.35134407,49.41145609,41.01213854,99.04807031,122.4475478,137.2928423,94.38994117,229.3816442,47.32382744,133.6355829,140.8407271,49.90841122,160.663162,114.4280358
Sorafenib,10,44.05795538,14.83711936,53.23560819,28.61576108,60.32342634,76.497315,3.308468986,2.280357171,33.76462165,50.14053208,27.67233476,142.9921138,29.13309977,20.60420562,24.48349831,103.2291635,25.89280438,45.6911653,20.14621571,2.559746253,8.945830797,3.402022571,58.60910201,15.01838508,91.98043095,6.831812291,7.520220153,7.035519007,4.479064111,3.010552123,70.49712834,10.99009772,54.4339711,9.808353852,3.601093764,2.185704507,17.16954699,36.21264888,56.55614557,84.88949951,3.847810797,3.943487735,5.711227301,7.187320849,66.60295119,2.083749873,5.394102932,1.745197545,53.57578653,124.8398007,3.173373183,19.3407911,45.92386813
Trametinib,0.000128,69.81369943,93.74265642,156.8466858,139.4269268,119.7830525,107.2471,89.93236197,89.52226202,93.14013774,104.6552212,106.8346633,106.7880149,110.7524975,91.98358264,155.6843993,85.71110594,84.67762115,120.026549,55.87706091,139.9285157,120.0089742,90.18687049,87.80074093,119.8154702,139.575742,99.67608881,82.93276818,89.66562934,117.914935,89.84188245,109.1752707,127.4179486,66.45517659,94.77225665,77.35491272,119.6375025,114.309654,99.44720312,103.4791895,157.9214503,73.07221651,43.78519626,57.97387176,236.298114,165.6804368,117.2219383,105.3842631,97.81847393,154.1222356,229.6421612,90.1781211,102.395587,76.33872048
Trametinib,0.00064,131.9574526,113.8846323,136.374686,119.3570767,80.02954113,64.773011,21.3992782,61.34513747,143.5660112,105.318909,111.8411048,66.51652889,74.20766819,70.5957165,100.7736689,77.14784084,104.5981391,93.87831312,48.69947643,134.8793511,103.1872615,116.329758,111.9573248,75.28857458,106.817293,113.4360861,106.1580199,138.3951649,187.1476493,303.3641929,80.96609635,126.0191853,149.6252288,134.7221479,44.04249585,111.0579353,82.62388314,89.91291562,122.6479506,105.8433207,110.2150628,21.7924339,51.5028471,231.8443657,124.576288,109.7101392,172.9581468,36.38469986,163.0020456,261.5003799,19.30928655,109.681531,132.7160161
Trametinib,0.0032,65.85396055,62.68231666,52.02763335,39.40310172,104.0258785,105.35881,136.5435009,70.92230637,30.30208561,102.8745242,76.30962911,78.96919796,98.94231232,88.80221244,103.7515469,82.7589597,99.65114887,109.1792786,105.343283,164.922952,103.7547437,50.02027307,89.43065873,54.23770891,87.45237394,160.7546459,51.26836997,132.9817108,61.02479868,60.90744272,102.5630279,69.08424803,176.9713212,86.53266707,137.4229657,77.6231685,88.5104632,78.19099586,96.20787615,95.94609892,47.95498728,55.16791457,36.98688169,55.51659681,96.57832223,151.1119526,74.52172893,44.79262667,160.6152061,69.23187914,136.2612869,77.2442873,90.83779622
Trametinib,"0,016",121.5992486,43.39601488,17.37042968,23.68823339,87.7159037,124.20906,71.56400711,76.30683092,77.06703678,96.19670652,67.61464196,79.19208731,98.01222577,72.23966737,121.0463848,93.71987769,106.5215656,94.31635569,94.75925241,82.29580428,135.146533,97.1063134,83.21925272,47.08130379,134.8436144,42.65272989,20.5683926,109.7679693,39.05827288,66.47088789,103.7422965,92.35567772,46.36416989,61.69040039,111.3867052,73.54849791,114.1770025,50.55053622,160.4180357,54.42466762,86.2964377,68.84968652,59.86219683,324.9378401,89.27222582,101.8569449,42.54483732,81.61007119,103.3246665,76.99167566,73.30953387,82.8875087,116.9581444
Trametinib,"0,08",94.17784364,4.700186037,22.37570873,16.29567647,56.78764723,49.496334,107.6752855,44.84854246,19.3500299,64.01164381,69.91143643,79.31051948,53.55947801,21.10667577,4.364396032,41.50036727,17.27682719,18.8189424,8.479477288,1.655678918,10.06081916,7.133887067,75.83668714,9.831706596,153.7167167,10.0520515,7.21587265,60.19265809,24.20160362,4.040500531,88.96231732,2.175545849,21.72159767,20.37651926,1.115993039,129.0860253,14.85113449,4.404162874,7.069007003,18.73265404,27.97464454,15.07083002,2.726300748,6.406485739,135.1430837,37.78560252,27.85155526,0.992294103,28.8372542,29.82231103,106.8235212,13.1377018,39.84726718
Trametinib,"0,400",8.061302472,2.919367473,11.84308512,20.39601964,10.30621399,12.065967,41.26419481,45.65030573,42.38746797,2.178247285,28.13879611,6.990008865,17.65703719,8.158700544,1.782609983,13.95691246,6.547823954,3.431753051,2.028826813,2.352349789,2.45322878,1.616540391,13.67629979,3.200401423,7.963448856,10.94299988,2.169202677,1.876440428,28.8335966,2.386765378,37.53268805,1.898696825,21.54611562,1.859154558,2.303874361,9.077711731,2.422897563,1.262275654,3.902234444,6.706920444,3.664967283,10.38382837,2.613389504,2.050828988,20.9586006,7.948723967,33.12758058,1.767341764,17.49012341,27.04563188,40.89281023,4.56931784,4.164891696
Pazopanib,0.0032,95.69938573,130.1021247,222.4361267,258.2826908,85.30443171,108.96348,74.72214369,60.20304401,172.9407827,102.9273198,115.0720761,129.4910831,16.71460993,106.3395103,102.0754248,76.05155635,134.1202109,68.42453626,136.5871436,97.00641565,82.10842257,129.1671561,88.31197705,183.9557517,95.16319974,142.0948024,109.7263806,169.4147149,259.6941987,95.31052065,109.9712013,124.6424353,206.3926154,26.84215966,69.0088638,140.7522539,97.21573987,84.91745962,127.7794217,92.09431991,51.55162579,187.3281647,86.93411474,362.0216614,113.8663178,73.10559131,231.4911461,79.87361478,142.4794223,114.3210692,74.09440119,99.9858207,95.29809315
Pazopanib,0.016,110.1380943,121.005777,79.97663227,150.504932,126.8570307,80.259738,72.64032012,108.1101074,69.32317046,100.3490744,141.6320635,120.2892824,115.0228029,100.3827472,109.6687747,78.44213059,104.3176839,91.2433444,70.54252765,125.1104773,43.00018508,91.7670559,116.1344511,103.2976916,107.1718105,71.13327127,94.23589821,103.595919,94.99757764,118.9894224,102.0109103,60.96898929,77.76548997,124.9150255,77.60299025,95.18354862,96.45299397,108.280201,85.445353,104.0596019,74.88437502,109.3768859,58.50778816,164.3235659,122.7900291,171.7294618,102.2631541,89.4784949,135.41064,225.5008636,71.21284185,68.6864303,85.68851665
Pazopanib,0.08,91.73429386,41.11686086,15.86106315,28.36499309,102.1275065,153.63697,59.02064301,98.03900428,42.28544074,96.686361,96.86284706,93.72371472,116.6936258,91.50651287,32.2747693,138.4237615,70.68630073,78.93336214,116.7322237,91.27162494,119.457802,110.3327601,124.5162407,70.37377449,71.62417765,119.4223628,60.31915336,116.2340055,87.75480661,144.7887681,93.41555275,82.83699331,132.4304667,117.3566099,90.8177867,159.6367677,53.75127361,17.26846247,79.78224095,42.48758711,63.02069796,57.81890061,127.8758721,272.9064183,132.6056746,107.0901171,95.68770744,105.6991352,53.95064962,72.47681704,54.84418715,119.409897,67.41046096
Pazopanib,0.4,55.16375382,112.957138,94.20686677,94.10037108,85.58240177,89.922211,114.7951232,96.64404383,119.5133508,116.6245902,72.31419434,114.3895128,104.3930024,128.3677446,85.87939155,80.92280017,96.54953344,103.6456869,117.1172035,121.0946134,67.44112209,90.98356406,77.95041715,106.2568329,90.11289856,108.1236788,85.62394959,93.74390272,71.20332904,146.2380219,96.76586618,193.9616893,243.8692103,102.3440424,108.5013734,76.22921402,90.04168626,105.0786514,118.6427706,115.4587605,89.61736504,68.08980711,20.51470414,51.89955031,83.42639255,82.02004651,73.33470838,27.88271839,90.02234304,129.8892251,117.1910747,55.4027819,129.4352663
Pazopanib,2,108.9569668,20.78520023,22.11226793,31.76930437,157.0791779,109.22806,179.2840282,138.5503035,82.85455684,104.6290635,94.00624164,93.28736323,100.9870504,51.40450053,56.07952804,107.292892,78.80796341,117.0229784,59.80150021,3.763816303,165.2588127,95.56422534,128.7205653,98.07151779,122.1198643,40.5189211,103.6537548,104.8736127,96.44015722,93.71410061,113.476579,4.260323461,15.24658444,95.58255811,94.26229213,42.64495906,62.25634846,31.36309342,79.49890106,67.46127913,101.0328979,40.50845343,36.13241665,44.52124316,159.3671644,52.32425651,87.31611873,49.9739077,87.02536123,45.24907415,181.5257906,88.2348981,104.0893338
Pazopanib,4.77,89.31945021,110.1466758,84.75940738,86.01617388,110.846675,94.33653,135.1719561,62.30692218,37.56333224,121.567883,109.6478728,68.64688678,136.632561,81.25844391,133.1843931,74.35032353,81.8580068,98.93589012,75.60314532,91.57719724,107.2071451,98.99941974,86.85805763,90.01807946,71.10888296,122.1736078,86.78821012,75.41931403,67.23020711,113.9314707,100.0700361,95.03422596,61.57126032,95.3980735,82.11777149,77.55726392,108.9291872,86.89507431,89.89028531,82.37789462,84.01035673,51.87778178,53.56659098,106.9074999,61.91026091,73.56762876,178.282425,53.36092425,151.7135649,104.7805072,136.0109657,70.9212468,107.0203522
Axitinib,"0,0032",96.691394,132.4002986,314.2019519,162.6533719,64.90097181,87.76704,82.93228154,162.5682163,120.9153491,104.1917725,133.3109047,127.377969,108.217531,109.451217,99.00522165,109.4184499,96.8367274,100.1165911,80.43738703,63.65844247,62.64180157,109.1380381,79.19803642,110.0722332,97.64407086,95.48110208,84.76375638,84.66486968,101.0421583,90.03494391,92.42333879,107.7865731,58.19665835,137.392249,91.77877919,69.05188139,113.8297966,79.04066086,194.1728938,103.3408836,109.7158579,46.67809399,125.0855435,218.0530766,98.61202467,72.79584127,112.7516245,47.13618432,115.5853706,186.8206734,76.99976424,124.009937,126.6783729
Axitinib,"0,016",104.2886338,101.9230393,101.1380089,200.1183624,85.06799366,107.14936,102.9916882,63.84554999,98.69959089,77.59242816,88.63123947,102.0380321,109.4243181,112.8285738,112.4732755,101.2560323,67.06963892,95.58196935,87.68941244,81.7918979,89.30022098,94.5860249,102.1357792,126.1972401,106.9544983,85.80573995,75.90178051,73.67933643,107.30565,119.301208,98.04865682,155.223777,62.85331272,86.81086002,99.7708618,94.51074012,79.92118309,60.82137011,111.5505896,105.1495462,118.1288077,112.5504517,54.2906029,55.319764,114.3771956,80.30305901,107.0271314,18.54321925,99.63287586,148.3483699,97.64790035,118.456303,72.98386942
Axitinib,"0,08",115.6974936,67.44984334,171.5371952,139.8266371,91.19072561,72.584043,70.05027938,89.10502631,119.6964845,104.5823154,122.9288161,96.11523924,97.37886192,135.8554251,101.401965,71.81805854,95.35037481,96.21606114,63.62112765,99.91761253,84.64574495,94.14259459,102.3360415,130.2150822,107.8934297,187.5674142,84.94503402,121.9331193,97.98845075,105.3098545,103.8029579,45.58672399,94.67324818,118.8408138,82.399302,131.302724,110.7123403,114.60837,102.6556256,95.98067595,154.8358206,102.1545724,54.98806811,122.1883521,89.82003056,105.4181795,98.74920998,45.94587428,93.72035503,86.90990782,70.10667902,105.956026,138.4578466
Axitinib,"0,400",90.47145981,83.90717713,41.60674331,58.41464984,108.202493,95.912758,53.36921942,57.81452229,86.85969221,82.71776953,66.53981353,72.68949789,112.4601327,119.4113794,37.14438502,104.8066775,73.23065285,89.86502079,129.4578473,131.002255,55.99066367,124.608911,88.55179531,61.9133461,117.4963928,124.6715324,100.5157885,136.259941,100.1599814,73.7324551,84.03010091,122.7309908,67.29282916,102.7463784,97.73066906,141.3468497,122.6718395,63.70286753,70.04886965,92.45893774,55.02747025,41.53858657,137.1923653,141.1856416,73.86989514,81.67669991,102.1933294,96.22292469,137.8376353,123.5385008,50.71047617,116.690621,54.20806498
Axitinib,2,122.1183706,136.8917801,80.72057563,128.9135031,181.3081598,81.184815,46.6394599,43.07712797,124.9078084,101.3701878,97.64823796,94.71939767,87.18052454,55.14439318,61.29793157,72.99201143,97.4579305,58.90408588,62.92400215,47.64275322,86.79462074,93.47450051,98.49861068,71.30315626,136.7862763,93.19670629,53.86600567,102.5479286,134.3001804,73.05975658,93.13993168,119.8889653,90.86985416,158.9123266,40.61605831,74.21582368,104.2878066,84.88962735,43.95155975,79.5408561,64.8818516,121.3179649,76.07715192,31.62122351,86.91063183,110.283232,134.145243,16.96037379,122.9265903,197.9088987,37.55324784,93.1089279,114.3887447
Axitinib,10,45.40090775,29.97848331,23.08160488,20.97355269,43.98774752,45.91199,11.91544741,29.97762443,103.7709623,108.3565714,73.24392774,66.24034506,57.11960488,25.20874705,5.224468158,35.63166461,40.82328273,57.97828039,82.55636249,4.939377598,113.3776252,16.05526673,50.48490549,14.47613287,114.3409524,54.20229358,20.35885162,86.0878421,81.73130931,17.51343233,85.76458765,11.58392737,40.09073954,55.09029616,12.99053567,10.69925518,16.8773023,10.92095173,31.29956549,13.75933199,21.19737164,19.78007386,40.72312703,18.77382254,8.675690691,4.184976741,88.95501319,4.034443584,57.21186806,94.01970815,10.6625339,53.8178503,74.6359835
Linsitinib,"0,0032",84.20805467,84.96435915,117.8665966,209.9228771,79.4663411,82.095667,72.3731781,63.47768701,72.11737665,99.8372938,131.8982618,116.5209129,98.50001961,100.3742804,119.7181943,100.5188708,96.94113994,108.6959213,104.3600842,112.1036888,90.60067913,86.77694029,92.46929727,91.17788833,81.120269,112.9252294,98.66522256,100.2272034,154.1894866,121.1480046,106.8146543,82.37247004,118.8150533,52.03668288,134.8064074,125.1050086,103.7814974,99.08587847,137.291907,118.190253,75.99415997,85.3891704,146.573822,66.09424914,132.4662918,70.35763079,163.5073969,44.17864907,73.6770565,191.3822272,67.61405922,92.3002776,79.57351339
Linsitinib,"0,016",81.37091339,134.0523842,83.8065415,68.06545846,86.94223128,111.51362,150.9065749,107.8003117,105.7443131,124.8581,87.39798547,125.0705313,82.2381962,87.58731714,134.6698716,65.64454184,92.89224033,76.46281673,122.0995638,114.4974801,53.83602702,65.83971824,81.53397922,68.95141565,83.73815761,106.8786735,116.2097529,129.9142051,96.02561603,66.42176064,108.4184436,119.3601725,179.5895787,85.52081646,118.8537241,52.77043044,99.49584607,144.6159439,141.0307616,101.448175,89.90183418,76.72937191,32.32167679,15.52120906,105.6491643,74.40839099,106.4083593,54.67570811,143.2495092,120.2201582,155.7730687,51.7344946,91.70049654
Linsitinib,"0,08",101.5799053,91.290047,94.2257459,122.5231994,85.76756253,62.943719,79.54647893,88.98526901,79.91215353,97.32365095,67.07812362,126.6717816,108.0665882,80.97775368,108.4600931,116.8784305,71.93833952,108.5674246,86.32484945,132.2118002,72.87095757,108.0375039,88.60032325,108.3523428,62.10817698,87.46981496,107.6121986,86.61985735,228.0082855,173.8994626,90.29252821,58.95869121,86.59395575,63.95353286,74.4151583,57.80032574,114.5219551,124.0706972,133.4615173,150.0298826,97.91505653,70.8728329,150.4675935,34.25670441,96.63354781,72.74671903,153.1375718,93.11189503,122.885473,233.3454585,79.4639397,88.202386,99.97350969
Linsitinib,"0,400",102.6277964,113.8961618,84.98899099,75.41164302,81.4733503,66.645789,5.87336763,72.66090922,106.993992,115.2195574,127.9838495,77.88511724,85.64607901,73.65826582,111.1399122,78.45361371,61.36853172,77.15858694,157.0056131,102.4885924,80.48629144,88.48746754,98.89213835,101.0579673,139.6488993,146.2482224,145.3620409,131.9017627,136.963756,149.9367864,92.40706999,135.3816515,68.39539212,122.4667047,79.75087854,134.9958418,81.69586174,46.87842698,80.31453824,48.26227726,119.5752792,142.8133652,107.1175112,77.06361825,260.1741996,69.11116472,142.4214614,96.01884823,46.50378044,158.7953777,5.747504318,119.265168,103.7507862
Linsitinib,2,121.7342497,45.68229218,68.18609083,93.06291065,88.46132128,108.39849,43.47947379,123.8525522,90.46310827,119.7509491,128.5354901,86.62863283,86.12875187,66.68530909,112.5943541,111.0934917,75.91370638,97.62947221,172.3927511,78.68538773,118.2303647,120.5984031,89.57923321,25.30756056,148.709615,117.5451288,43.70388109,200.7373727,251.1313099,340.8525911,116.2555149,31.95732437,97.51876756,78.4995525,102.3048006,103.2780626,21.9558253,6.624120171,64.60765332,21.06732504,47.56310893,44.17298396,35.7338651,192.1094728,170.8266362,133.0230931,232.4056798,3.537014499,79.00646952,69.18481045,42.51937896,78.405057,97.91033906
Linsitinib,10,95.34167687,6.89518261,21.16171377,34.39488763,76.15633908,87.221558,9.550067214,140.6585289,43.97507341,157.4554478,90.59100782,114.0025712,21.34094894,54.57733249,107.2384974,46.13247109,48.75768464,18.78605774,77.41278717,31.94622985,74.19943444,20.99056504,49.4874872,4.557386071,192.9046573,60.73618622,23.84911158,104.8713475,112.4887809,389.7688919,75.47486818,17.09352394,59.02545245,85.23810815,31.95743498,12.27503467,7.579110824,2.390073053,17.51512049,3.293985865,13.54810125,75.02624522,12.47221926,23.67255595,87.95299397,39.97353564,113.5316179,1.273525683,64.85216389,16.15184509,9.285139796,47.6179837,49.78654068
AMG 900,"0,0032",73.85343897,114.5167678,93.61520858,112.4140265,89.26651878,141.174,147.9554705,78.11913057,102.3090874,115.3613854,65.49189702,93.66355118,109.4317477,94.17983984,111.788721,82.29094371,105.2263981,85.20305623,140.5900813,117.4046178,78.84167799,102.9821169,92.82620328,126.7518299,173.2639189,108.4130188,99.68266782,111.7947086,72.19442695,185.7014216,113.934768,77.27357318,93.18064896,142.7435929,122.6646791,119.8074669,116.3989145,98.14209393,89.4137775,75.19373667,52.35711219,132.3030018,63.06657232,23.55497596,86.72558494,106.6303703,79.67740593,0.845326419,95.23451237,79.74892963,151.2518377,89.7371171,92.06596655
AMG 900,"0,016",87.55790612,140.6722559,158.4558419,130.8996243,68.14033673,80.675369,87.67749142,78.86903697,104.1796895,88.19160935,86.37705255,129.4720866,52.35487362,86.41368405,58.00248079,102.3600247,84.34277956,130.6039764,69.06085978,105.8667853,111.4439962,100.7825564,104.9393394,90.53008952,69.46918089,147.2336204,112.7842149,102.5884572,129.1137237,77.23277139,81.6819597,65.9892164,106.2164655,55.43973793,83.30964965,116.1645887,118.6372365,86.40083246,161.1276981,98.73539042,101.2885318,50.33012725,101.3773983,206.0215899,53.92052133,72.84776321,140.6627863,98.44107613,122.7086743,128.679261,88.16326798,146.542218,100.9446771
AMG 900,"0,08",107.1005396,84.26165182,151.1277566,105.7946894,102.7703695,108.57467,103.8970349,142.0537999,123.949783,93.55573047,93.77707822,112.9937186,89.00711749,84.68370772,111.4387203,89.68780647,74.45117761,89.58227564,129.252723,80.28961873,110.1507952,112.2373593,90.92938184,41.08576075,114.3955152,65.03760453,84.08340487,89.76964474,81.95705015,49.31104244,109.735085,122.9507703,71.88167406,130.4605885,63.84210566,75.66639567,132.2853966,134.5396314,120.3504337,126.824971,82.18514386,123.6975814,74.00381848,53.21176904,92.7947933,137.5847585,72.34864684,35.53750866,103.0742299,264.74345,104.9690156,96.4674904,80.11396018
AMG 900,"0,400",65.49942818,54.89173113,38.64065024,45.09320527,37.65918691,49.077858,101.468944,98.3568735,124.3646937,83.62105293,90.19026746,117.9804709,54.25656021,29.2320093,82.08653377,112.9278423,24.0771202,89.36802709,59.29632226,5.21596915,77.36727178,15.55990072,85.77661831,68.8755846,140.8889123,56.08344758,24.80348091,69.11906581,29.786685,4.610850621,82.40033997,23.79125194,90.54040349,74.59171564,8.401457093,59.84705999,37.63108394,15.57461517,35.53219484,43.31222374,73.41633907,5.408794107,30.15215536,51.67608335,106.2380173,158.8538372,34.08809649,53.44868529,89.58928228,112.2993569,103.795045,102.535518,61.37881701
AMG 900,2,30.65931432,42.0639626,23.45066282,25.3638161,45.98880489,43.912071,3.751721295,73.85185786,47.55014857,102.0436667,51.9482848,51.13380052,58.55163092,48.51836057,4.693598636,39.43721939,47.30003163,48.37160611,79.07997486,6.58627733,56.19105931,14.96049578,106.5536831,19.61413805,42.12090361,64.47926406,14.86679762,103.1065752,222.4666181,6.671178377,49.64950966,9.487759469,118.1927459,113.8322266,9.793943526,18.12219144,10.43386041,2.581281943,45.65720325,14.23261384,22.43026406,3.660439164,95.12441921,170.9288332,5.969637473,7.126711324,172.9814217,3.283171821,72.95606152,84.37492266,3.702296012,102.689987,55.98486621
AMG 900,10,46.19314965,19.75386762,12.76792129,61.28742826,56.03974427,63.639102,9.405456799,61.60721656,172.7740352,95.35193016,82.62339505,58.54779656,59.35986346,35.3783285,2.581500654,62.89991768,51.46333314,64.67657647,77.51775973,5.582051757,45.15508358,25.13670885,78.2372398,20.54103726,47.88606231,40.23453653,7.681850041,98.20009671,90.09262887,6.34237058,80.10607545,4.933885156,37.71118615,63.48663315,5.521271946,17.80922864,8.275677953,4.493446993,20.62908237,12.10242666,23.68860419,3.874603904,45.42090137,148.9647601,6.031209869,12.78645799,97.28175512,1.951838072,66.90791582,30.48575542,9.436369796,78.0484975,61.49072808
Alisertib,"0,0032",56.26482181,75.96619505,98.46035222,146.5736284,92.51687169,85.608075,82.67877983,68.4379374,68.27991633,103.8930459,102.5788889,74.97149634,181.1181334,99.74187896,84.22067848,114.3679126,73.92182108,93.20965834,154.1294532,0.456045661,113.8723111,94.59909259,84.93894721,120.4332526,108.4823513,74.41083117,100.3592719,114.9926162,64.49756108,128.8866233,104.0120083,40.28752324,40.18754995,181.1497596,3.347760114,157.8647291,106.1638353,65.99036855,92.12186459,92.03759124,174.0937125,250.2017697,77.23883379,195.6719518,148.5916654,176.6751968,83.81409589,109.7456999,98.47667093,169.1340528,83.27580921,81.5778562,95.43526014
Alisertib,"0,016",94.7336718,67.93327132,23.48803578,17.98257315,140.6691993,201.8581,66.74354433,88.22635753,42.98911941,112.1896703,143.9671653,112.9308074,142.7616123,77.71371616,90.92805667,111.0978962,86.50884433,123.6999807,84.51163218,122.2704579,73.26437945,67.17825188,80.09292535,130.6979033,100.0255832,108.0856623,111.1919066,115.4460842,78.01291046,61.17785805,108.4318671,129.7488273,77.27252674,116.7316727,75.94047106,110.7605255,115.2709852,90.21526325,140.587576,138.2165441,56.30225225,114.586021,91.84753727,36.38223892,190.3214293,74.32796288,63.57059868,71.56265634,82.47169085,117.31927,66.8166895,105.394224,107.9914826
Alisertib,"0,08",62.26098943,87.45405366,26.64643583,45.27638722,179.0718416,98.981695,116.9259594,69.38647324,52.02007463,122.771285,95.25698301,137.9392763,90.31040558,68.64656816,72.05345297,88.53548276,109.2892908,100.662466,113.8274204,101.6177538,84.80708646,85.74640208,95.42854184,76.7356086,96.56154819,55.25862139,73.15246138,93.72327106,91.083608,83.24073195,97.24090762,118.5658028,83.36762768,210.0931439,91.09652489,66.52725506,115.3060095,111.7415692,74.26089981,77.60900985,72.28028019,45.97668401,58.43960871,23.4835185,80.51130641,68.31986408,104.7955781,3.386084165,120.1871714,99.07697739,119.6672066,52.4200427,94.6566968
Alisertib,"0,400",92.89395059,47.95028395,36.86346024,34.04936522,71.80352422,71.481361,21.66283675,87.99263929,65.25733404,89.36645372,57.0054683,94.22065611,80.94754264,47.03513585,23.04279099,97.02139407,53.54139645,80.63607432,92.02675187,21.04314191,50.40569644,79.4870451,97.16285113,23.89152097,154.7236403,81.65956825,19.16247525,126.9306343,160.1487241,6.177966681,84.87790198,96.33348652,85.79426804,63.98244288,14.17370839,16.19395116,45.58581198,19.17164199,33.04746764,37.88214049,33.79572766,4.270128017,63.29379816,78.36284472,29.24713528,79.82320521,140.1598211,7.206544666,60.10088161,93.70330195,17.2911031,97.3985266,83.86261083
Alisertib,2,40.44504292,51.36644473,15.57696126,34.72634202,33.67963679,40.528769,33.06804406,73.08373429,67.77730343,64.08229382,44.67253415,48.05475356,35.65655007,22.26330383,3.704956269,59.98733317,32.31588032,72.22677934,84.30224948,3.248770737,41.82321135,8.580983064,82.17420935,9.573219,28.20390875,30.69999838,7.395714356,24.0074176,52.12760445,4.738193615,62.1419361,8.452836321,84.40913048,46.82689834,4.407961714,13.94234208,13.63287679,10.26424704,39.85055319,14.35989269,16.07213492,2.416141282,20.30566339,50.56719356,5.260359741,3.578202624,45.49166834,1.768507249,60.74128216,137.4680313,32.91916757,50.8908974,40.06775644
Alisertib,10,27.05187249,49.83655635,58.58600915,94.30484115,27.01476512,24.015224,14.61952347,87.52561684,89.52775566,61.61127136,14.63288207,24.24723426,12.27778896,5.441860694,2.131790205,60.30064158,75.49736433,36.03912383,29.58768038,2.12984935,46.45576618,5.157315035,29.44578986,2.274555428,20.49777855,16.29224034,19.59539118,15.97043652,95.29215132,4.001715862,24.34661283,2.900098283,43.08500738,5.834135371,2.505413408,12.09018856,7.728515166,5.735962111,29.24237252,5.088035893,4.012394747,3.409749628,33.3514437,68.46403822,3.218497106,2.151876218,101.6994471,1.624919472,24.64283704,95.41738674,13.62844354,51.0748703,22.91092232
Venetoclax,"0,0032",69.29845984,71.11355625,78.71717329,141.9092247,112.8407995,109.71955,100.5379349,42.84258168,72.02287265,126.4237273,184.6142351,110.9574432,129.8907557,82.00666537,120.7494675,73.35498829,107.3419215,66.1405995,146.1971348,56.95831893,67.78658668,106.3484881,110.1959865,100.3725539,154.7477757,71.74952413,152.8725247,109.6987277,116.7566547,91.87592282,111.1344565,122.3772425,106.3038374,183.1976796,86.48384857,122.5082117,88.07106748,129.8836454,109.875138,74.05986131,122.5198612,80.04777235,43.79161141,33.33425362,70.11307231,118.3011852,100.0667971,35.88528945,77.77368574,118.9168038,103.795045,29.2487616,89.70353935
